employee_id,recommended_course,target_skill,cosine_score,importance_score,weighted_score,rank,engine_version
287,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,2,v3
287,Speed Reading and Comprehension,Reading Comprehension,0.7913572788238525,3.4906263736263736,0.7473892405110989,3,v3
288,JavaScript Web Development Essentials,Web browser software,0.4755171537399292,3.0092807424593966,0.43962605182471604,1,v3
288,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,2,v3
288,Speed Reading and Comprehension,Reading Comprehension,0.7913572788238525,3.4906263736263736,0.7473892405110989,3,v3
291,JavaScript Web Development Essentials,JavaScript,0.6920572519302368,4.154761904761905,0.6726251024918016,1,v3
291,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
291,Critical Thinking and Analytical Problem Solving,Critical Thinking,0.8358204960823059,3.517912087912088,0.7903257634793326,3,v3
292,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
292,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
292,Effective Learning and Study Strategies,Learning Strategies,0.7836461663246155,2.7872087912087915,0.7172970220518456,3,v3
293,Enterprise Resource Planning with SAP,SAP software,0.7140014171600342,4.11660777385159,0.6928258420489397,1,v3
293,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
293,Critical Thinking and Analytical Problem Solving,Critical Thinking,0.8358204960823059,3.517912087912088,0.7903257634793326,3,v3
296,Enterprise Resource Planning with SAP,SAP Business Objects,0.662801206111908,3.0,0.6125197353034184,1,v3
296,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
296,Critical Thinking and Analytical Problem Solving,Critical Thinking,0.8358204960823059,3.517912087912088,0.7903257634793326,3,v3
297,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
297,IBM Notes Collaboration and Email,IBM Notes,0.7330333590507507,3.0,0.677423931812418,2,v3
297,Speed Reading and Comprehension,Reading Comprehension,0.7913572788238525,3.4906263736263736,0.7473892405110989,3,v3
298,SQL Querying for Beginners,Database software,0.6944124102592468,3.0,0.6417328481016489,1,v3
298,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
298,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
299,C++ Object-Oriented Programming,C++,0.711704671382904,4.218181818181818,0.6935885524749756,1,v3
299,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
299,Continuous Learning Strategies,Active Learning,0.8114772439002991,3.121824175824176,0.7540075583535824,3,v3
300,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
300,Advanced Microsoft Excel Masterclass,Microsoft Visual Basic,0.39220210909843445,4.0,0.37867789843986777,2,v3
300,Critical Thinking and Analytical Problem Solving,Critical Thinking,0.8358204960823059,3.517912087912088,0.7903257634793326,3,v3
302,C++ Object-Oriented Programming,C++,0.711704671382904,4.218181818181818,0.6935885524749756,1,v3
302,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
302,Business Writing Essentials,Writing,0.5721129179000854,3.193,0.5332802603968259,3,v3
303,C++ Object-Oriented Programming,C++,0.711704671382904,4.218181818181818,0.6935885524749756,1,v3
303,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
303,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
304,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
304,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,2,v3
304,Critical Thinking and Analytical Problem Solving,Critical Thinking,0.8358204960823059,3.517912087912088,0.7903257634793326,3,v3
305,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
305,Email Management with Microsoft Outlook,Microsoft Exchange,0.538519561290741,3.0,0.4976663531928227,2,v3
305,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
306,Designing High-Impact PowerPoint Presentations,Microsoft PowerPoint,0.6504054069519043,4.3116057233704295,0.6363639810839333,1,v3
306,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
306,Critical Thinking and Analytical Problem Solving,Critical Thinking,0.8358204960823059,3.517912087912088,0.7903257634793326,3,v3
307,Enterprise Resource Planning with SAP,SAP software,0.7140014171600342,4.11660777385159,0.6928258420489397,1,v3
307,Advanced Microsoft Excel Masterclass,Microsoft Excel,0.6717683672904968,4.39464493597206,0.6595740091479589,2,v3
307,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
308,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
308,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
308,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
309,Linux System Administration Basics,UNIX,0.4989496171474457,4.056179775280899,0.4829043563093063,1,v3
309,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,2,v3
309,Critical Thinking and Analytical Problem Solving,Critical Thinking,0.8358204960823059,3.517912087912088,0.7903257634793326,3,v3
311,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,1,v3
311,Critical Thinking and Analytical Problem Solving,Critical Thinking,0.8358204960823059,3.517912087912088,0.7903257634793326,2,v3
311,Continuous Learning Strategies,Active Learning,0.8114772439002991,3.121824175824176,0.7540075583535824,3,v3
312,Enterprise Resource Planning with SAP,SAP software,0.7140014171600342,4.11660777385159,0.6928258420489397,1,v3
312,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
312,Continuous Learning Strategies,Active Learning,0.8114772439002991,3.121824175824176,0.7540075583535824,3,v3
314,C++ Object-Oriented Programming,C++,0.711704671382904,4.218181818181818,0.6935885524749756,1,v3
314,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
314,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
315,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
315,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,2,v3
315,Continuous Learning Strategies,Active Learning,0.8114772439002991,3.121824175824176,0.7540075583535824,3,v3
316,SQL Querying for Beginners,Database software,0.6944124102592468,3.0,0.6417328481016489,1,v3
316,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,2,v3
316,Critical Thinking and Analytical Problem Solving,Critical Thinking,0.8358204960823059,3.517912087912088,0.7903257634793326,3,v3
319,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
319,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,2,v3
319,Continuous Learning Strategies,Active Learning,0.8114772439002991,3.121824175824176,0.7540075583535824,3,v3
321,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
321,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
321,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
323,Enterprise Resource Planning with SAP,SAP software,0.7140014171600342,4.11660777385159,0.6928258420489397,1,v3
323,IBM Notes Collaboration and Email,Microsoft OneNote,0.5396938920021057,3.0,0.4987515967467736,2,v3
323,Critical Thinking and Analytical Problem Solving,Critical Thinking,0.8358204960823059,3.517912087912088,0.7903257634793326,3,v3
325,Enterprise Resource Planning with SAP,SAP software,0.7140014171600342,4.11660777385159,0.6928258420489397,1,v3
325,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,2,v3
325,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
327,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
327,IBM Notes Collaboration and Email,IBM Notes,0.7330333590507507,3.0,0.677423931812418,2,v3
327,Performance Monitoring and Quality Assurance,Monitoring,0.6809203624725342,3.3096043956043952,0.6379877530688813,3,v3
328,IBM Notes Collaboration and Email,IBM Notes,0.7330333590507507,3.0,0.677423931812418,1,v3
328,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,2,v3
328,Continuous Learning Strategies,Active Learning,0.8114772439002991,3.121824175824176,0.7540075583535824,3,v3
329,SQL Querying for Beginners,Structured query language SQL,0.5648560523986816,4.264900662251655,0.5515698744135106,1,v3
329,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,2,v3
329,Critical Thinking and Analytical Problem Solving,Critical Thinking,0.8358204960823059,3.517912087912088,0.7903257634793326,3,v3
330,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,1,v3
330,Critical Thinking and Analytical Problem Solving,Critical Thinking,0.8358204960823059,3.517912087912088,0.7903257634793326,2,v3
330,Continuous Learning Strategies,Active Learning,0.8114772439002991,3.121824175824176,0.7540075583535824,3,v3
331,Designing High-Impact PowerPoint Presentations,Microsoft PowerPoint,0.6504054069519043,4.3116057233704295,0.6363639810839333,1,v3
331,Advanced Microsoft Excel Masterclass,Microsoft Excel,0.6717683672904968,4.39464493597206,0.6595740091479589,2,v3
331,Speed Reading and Comprehension,Reading Comprehension,0.7913572788238525,3.4906263736263736,0.7473892405110989,3,v3
332,Enterprise Resource Planning with SAP,SAP software,0.7140014171600342,4.11660777385159,0.6928258420489397,1,v3
332,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
332,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
333,Enterprise Resource Planning with SAP,SAP software,0.7140014171600342,4.11660777385159,0.6928258420489397,1,v3
333,Professional Document Creation in Microsoft Word,Microsoft Word,0.6755681037902832,4.103316326530612,0.6551608125480609,2,v3
333,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
334,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
334,Advanced Microsoft Excel Masterclass,Microsoft Visual Basic,0.39220210909843445,4.0,0.37867789843986777,2,v3
334,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
335,SQL Querying for Beginners,Database software,0.6944124102592468,3.0,0.6417328481016489,1,v3
335,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,2,v3
335,Critical Thinking and Analytical Problem Solving,Critical Thinking,0.8358204960823059,3.517912087912088,0.7903257634793326,3,v3
336,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
336,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
336,Speed Reading and Comprehension,Reading Comprehension,0.7913572788238525,3.4906263736263736,0.7473892405110989,3,v3
337,Enterprise Resource Planning with SAP,SAP software,0.7140014171600342,4.11660777385159,0.6928258420489397,1,v3
337,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,2,v3
337,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
338,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
338,IBM Notes Collaboration and Email,IBM Notes,0.7330333590507507,3.0,0.677423931812418,2,v3
338,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
339,Enterprise Resource Planning with SAP,SAP software,0.7140014171600342,4.11660777385159,0.6928258420489397,1,v3
339,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
339,Critical Thinking and Analytical Problem Solving,Critical Thinking,0.8358204960823059,3.517912087912088,0.7903257634793326,3,v3
340,SQL Querying for Beginners,Database software,0.6944124102592468,3.0,0.6417328481016489,1,v3
340,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,2,v3
340,Business Writing Essentials,Writing,0.5721129179000854,3.193,0.5332802603968259,3,v3
341,Enterprise Resource Planning with SAP,SAP software,0.7140014171600342,4.11660777385159,0.6928258420489397,1,v3
341,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
341,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
342,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
342,Advanced Microsoft Excel Masterclass,Microsoft Excel,0.6717683672904968,4.39464493597206,0.6595740091479589,2,v3
342,Continuous Learning Strategies,Active Learning,0.8114772439002991,3.121824175824176,0.7540075583535824,3,v3
343,Designing High-Impact PowerPoint Presentations,Microsoft PowerPoint,0.6504054069519043,4.3116057233704295,0.6363639810839333,1,v3
343,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,2,v3
343,Critical Thinking and Analytical Problem Solving,Critical Thinking,0.8358204960823059,3.517912087912088,0.7903257634793326,3,v3
346,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
346,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,2,v3
346,Speed Reading and Comprehension,Reading Comprehension,0.7913572788238525,3.4906263736263736,0.7473892405110989,3,v3
347,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
347,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,2,v3
347,Critical Thinking and Analytical Problem Solving,Critical Thinking,0.8358204960823059,3.517912087912088,0.7903257634793326,3,v3
349,C++ Object-Oriented Programming,C++,0.711704671382904,4.218181818181818,0.6935885524749756,1,v3
349,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
349,Continuous Learning Strategies,Active Learning,0.8114772439002991,3.121824175824176,0.7540075583535824,3,v3
350,Enterprise Resource Planning with SAP,SAP software,0.7140014171600342,4.11660777385159,0.6928258420489397,1,v3
350,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,2,v3
350,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
351,SQL Querying for Beginners,Database software,0.6944124102592468,3.0,0.6417328481016489,1,v3
351,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
351,Critical Thinking and Analytical Problem Solving,Critical Thinking,0.8358204960823059,3.517912087912088,0.7903257634793326,3,v3
352,Enterprise Resource Planning with SAP,SAP software,0.7140014171600342,4.11660777385159,0.6928258420489397,1,v3
352,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,2,v3
352,Continuous Learning Strategies,Active Learning,0.8114772439002991,3.121824175824176,0.7540075583535824,3,v3
353,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
353,IBM Notes Collaboration and Email,IBM Notes,0.7330333590507507,3.0,0.677423931812418,2,v3
353,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
355,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,1,v3
355,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,2,v3
355,Continuous Learning Strategies,Active Learning,0.8114772439002991,3.121824175824176,0.7540075583535824,3,v3
359,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
359,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
359,Continuous Learning Strategies,Active Learning,0.8114772439002991,3.121824175824176,0.7540075583535824,3,v3
361,Enterprise Resource Planning with SAP,SAP software,0.7140014171600342,4.11660777385159,0.6928258420489397,1,v3
361,Professional Document Creation in Microsoft Word,Microsoft Word,0.6755681037902832,4.103316326530612,0.6551608125480609,2,v3
361,Continuous Learning Strategies,Active Learning,0.8114772439002991,3.121824175824176,0.7540075583535824,3,v3
362,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
362,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
362,Speed Reading and Comprehension,Reading Comprehension,0.7913572788238525,3.4906263736263736,0.7473892405110989,3,v3
363,Enterprise Resource Planning with SAP,SAP software,0.7140014171600342,4.11660777385159,0.6928258420489397,1,v3
363,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
363,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
364,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
364,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,2,v3
364,Continuous Learning Strategies,Active Learning,0.8114772439002991,3.121824175824176,0.7540075583535824,3,v3
366,C++ Object-Oriented Programming,C++,0.711704671382904,4.218181818181818,0.6935885524749756,1,v3
366,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
366,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
367,SQL Querying for Beginners,Database software,0.6944124102592468,3.0,0.6417328481016489,1,v3
367,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,2,v3
367,Critical Thinking and Analytical Problem Solving,Critical Thinking,0.8358204960823059,3.517912087912088,0.7903257634793326,3,v3
369,SQL Querying for Beginners,Database software,0.6944124102592468,3.0,0.6417328481016489,1,v3
369,Email Management with Microsoft Outlook,Microsoft Exchange,0.538519561290741,3.0,0.4976663531928227,2,v3
369,Critical Thinking and Analytical Problem Solving,Critical Thinking,0.8358204960823059,3.517912087912088,0.7903257634793326,3,v3
372,SQL Querying for Beginners,Database software,0.6944124102592468,3.0,0.6417328481016489,1,v3
372,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
372,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
373,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
373,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,2,v3
373,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
374,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
374,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
374,Continuous Learning Strategies,Active Learning,0.8114772439002991,3.121824175824176,0.7540075583535824,3,v3
376,Enterprise Resource Planning with SAP,SAP software,0.7140014171600342,4.11660777385159,0.6928258420489397,1,v3
376,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
376,Effective Learning and Study Strategies,Learning Strategies,0.7836461663246155,2.7872087912087915,0.7172970220518456,3,v3
377,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
377,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,2,v3
377,Continuous Learning Strategies,Active Learning,0.8114772439002991,3.121824175824176,0.7540075583535824,3,v3
378,C++ Object-Oriented Programming,C++,0.711704671382904,4.218181818181818,0.6935885524749756,1,v3
378,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
378,Critical Thinking and Analytical Problem Solving,Critical Thinking,0.8358204960823059,3.517912087912088,0.7903257634793326,3,v3
379,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
379,IBM Notes Collaboration and Email,IBM Notes,0.7330333590507507,3.0,0.677423931812418,2,v3
379,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
380,Enterprise Resource Planning with SAP,SAP software,0.7140014171600342,4.11660777385159,0.6928258420489397,1,v3
380,Advanced Microsoft Excel Masterclass,Microsoft Excel,0.6717683672904968,4.39464493597206,0.6595740091479589,2,v3
380,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
381,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
381,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,2,v3
381,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
382,Enterprise Resource Planning with SAP,SAP software,0.7140014171600342,4.11660777385159,0.6928258420489397,1,v3
382,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
382,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
384,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
384,IBM Notes Collaboration and Email,IBM Notes,0.7330333590507507,3.0,0.677423931812418,2,v3
384,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
385,Designing High-Impact PowerPoint Presentations,Microsoft PowerPoint,0.6504054069519043,4.3116057233704295,0.6363639810839333,1,v3
385,IBM Notes Collaboration and Email,IBM Lotus 1-2-3,0.41979876160621643,3.0,0.38795195900160695,2,v3
385,Effective Learning and Study Strategies,Learning Strategies,0.7836461663246155,2.7872087912087915,0.7172970220518456,3,v3
386,Designing High-Impact PowerPoint Presentations,Microsoft PowerPoint,0.6504054069519043,4.3116057233704295,0.6363639810839333,1,v3
386,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,2,v3
386,Critical Thinking and Analytical Problem Solving,Critical Thinking,0.8358204960823059,3.517912087912088,0.7903257634793326,3,v3
387,Enterprise Resource Planning with SAP,SAP software,0.7140014171600342,4.11660777385159,0.6928258420489397,1,v3
387,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,2,v3
387,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
388,Enterprise Resource Planning with SAP,SAP software,0.7140014171600342,4.11660777385159,0.6928258420489397,1,v3
388,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,2,v3
388,Critical Thinking and Analytical Problem Solving,Critical Thinking,0.8358204960823059,3.517912087912088,0.7903257634793326,3,v3
389,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
389,Professional Document Creation in Microsoft Word,Microsoft Word,0.6755681037902832,4.103316326530612,0.6551608125480609,2,v3
389,Public Speaking and Presentation Skills,Speaking,0.48659005761146545,3.536846153846154,0.46048559810694717,3,v3
390,Designing High-Impact PowerPoint Presentations,Microsoft PowerPoint,0.6504054069519043,4.3116057233704295,0.6363639810839333,1,v3
390,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
390,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
391,SQL Querying for Beginners,Database software,0.6944124102592468,3.0,0.6417328481016489,1,v3
391,Advanced Microsoft Excel Masterclass,Microsoft Excel,0.6717683672904968,4.39464493597206,0.6595740091479589,2,v3
391,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
392,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
392,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
392,Continuous Learning Strategies,Active Learning,0.8114772439002991,3.121824175824176,0.7540075583535824,3,v3
393,JavaScript Web Development Essentials,Web browser software,0.4755171537399292,3.0092807424593966,0.43962605182471604,1,v3
393,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,2,v3
393,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
394,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
394,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
394,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
395,Enterprise Resource Planning with SAP,ESRI ArcGIS software,0.3975674510002136,4.225806451612903,0.387572985602433,1,v3
395,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,2,v3
395,Critical Thinking and Analytical Problem Solving,Critical Thinking,0.8358204960823059,3.517912087912088,0.7903257634793326,3,v3
396,Enterprise Resource Planning with SAP,SAP software,0.7140014171600342,4.11660777385159,0.6928258420489397,1,v3
396,Microsoft Office Suite Productivity Boost,Microsoft Office software,0.7261216044425964,4.470012239902081,0.7152051094650734,2,v3
396,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
397,FileMaker Pro Database Development,FileMaker Pro,0.8307403922080994,3.0,0.7677187072819678,1,v3
397,Professional Document Creation in Microsoft Word,Microsoft Word,0.6755681037902832,4.103316326530612,0.6551608125480609,2,v3
397,Critical Thinking and Analytical Problem Solving,Critical Thinking,0.8358204960823059,3.517912087912088,0.7903257634793326,3,v3
399,Enterprise Resource Planning with SAP,Enterprise application integration EAI software,0.4598567485809326,3.1333333333333333,0.42750820488765323,1,v3
399,Email Management with Microsoft Outlook,Microsoft Outlook,0.7693076729774475,4.2912772585669785,0.7520521737704767,2,v3
399,Effective Communication and Active Listening,Active Listening,0.8550388813018799,3.596,0.8112608905792237,3,v3
401,Designing High-Impact PowerPoint Presentations,Microsoft PowerPoint,0.6504054069519043,4.3116057233704295,0.6363639810839333,1,v3
